,CommitID,Dockerfiles,LatestDockerfile,Comments,Date,FirstCommit Date,Deleted Date,isSATD
0,cdbc844cac75163cb4880aed38bbfcc7473b4029,2018.0/7.2/Dockerfile,2018.0/7.2/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",Wed Apr 24 14:47:59 2019 +0300,Mon Jun 18 12:44:14 2018 +0300,Thu Mar 19 12:57:53 2020 +0200,1
1,cdbc844cac75163cb4880aed38bbfcc7473b4029,9.1/7.1/Dockerfile,9.1/7.1/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",Wed Apr 24 14:47:59 2019 +0300,Thu Apr 13 16:52:39 2017 +0300,,1
2,cdbc844cac75163cb4880aed38bbfcc7473b4029,8.5/5.6/Dockerfile,8.5/5.6/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",Wed Apr 24 14:47:59 2019 +0300,Sun Oct 11 13:18:27 2015 +0300,,1
3,9d1470343e8d5214ce749bf84b7d0579fb477900,7.0/5.5/Dockerfile,7.0/5.5/Dockerfile,"# Zend Server
#
# Version 0.1

# TODO:
# - version as a variable (both php and ZS)

",Thu Apr 14 19:29:41 2016 +0300,Tue Oct 21 11:15:49 2014 +0300,Mon Apr 30 15:42:59 2018 +0300,1
4,9d1470343e8d5214ce749bf84b7d0579fb477900,7.0/5.4/Dockerfile,7.0/5.4/Dockerfile,"# Zend Server
#
# Version 0.1

# TODO:
# - version as a variable (both php and ZS)

",Thu Apr 14 19:29:41 2016 +0300,Tue Oct 21 11:15:49 2014 +0300,Mon Apr 30 15:42:59 2018 +0300,1
5,3ca45dac43bebac0cae4707352a9ee07d9fa29ef,2019.0/Dockerfile,2019.0/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",Thu Apr 9 12:48:27 2020 +0300,Mon Jul 22 11:45:45 2019 +0300,,1
6,13f13e2a51b849c61b3cb6cf2d81502ed3df8f02,2018.0/7.2/Dockerfile,2018.0/7.2/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",Mon Aug 6 17:24:57 2018 +0300,Mon Jun 18 12:44:14 2018 +0300,Thu Mar 19 12:57:53 2020 +0200,1
7,4c3dda9854934f9bfa6893b286dd7532d08e39b9,8.0/5.5/Dockerfile,8.0/5.5/Dockerfile,"# Zend Server
#
# Version 0.2

# TODO:

",Sun Dec 21 12:44:10 2014 +0200,Wed Dec 10 15:53:37 2014 +0200,Mon Aug 1 12:35:14 2016 +0300,1
8,4c3dda9854934f9bfa6893b286dd7532d08e39b9,8.0/openshift/Dockerfile,8.0/openshift/Dockerfile,"# Zend Server
#
# Version 0.2

# TODO:

",Sun Dec 21 12:44:10 2014 +0200,Sun Dec 21 12:44:10 2014 +0200,Sun Jan 11 14:51:12 2015 +0200,1
9,4c3dda9854934f9bfa6893b286dd7532d08e39b9,8.0/5.6/Dockerfile,8.0/5.6/Dockerfile,"# Zend Server
#
# Version 0.2

# TODO:

",Sun Dec 21 12:44:10 2014 +0200,Wed Dec 10 15:53:37 2014 +0200,Mon Aug 1 12:35:14 2016 +0300,1
10,ed44d0b62d9a118877e5664f5b7c2f31ba681cd7,8.0/5.6/Dockerfile,8.0/5.6/Dockerfile,"# Zend Server
#
# Version 0.2

# TODO:

",Wed Dec 10 15:53:37 2014 +0200,Wed Dec 10 15:53:37 2014 +0200,Mon Aug 1 12:35:14 2016 +0300,1
11,ed44d0b62d9a118877e5664f5b7c2f31ba681cd7,8.0/5.5/Dockerfile,8.0/5.5/Dockerfile,"# Zend Server
#
# Version 0.2

# TODO:

",Wed Dec 10 15:53:37 2014 +0200,Wed Dec 10 15:53:37 2014 +0200,Mon Aug 1 12:35:14 2016 +0300,1
12,e5b879923a6ffd5c342adc77a8c67361a4b38ebf,9.1/7.1/Dockerfile,9.1/7.1/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",Thu Jan 18 15:53:15 2018 +0200,Thu Apr 13 16:52:39 2017 +0300,,1
13,df88fc00133cb8578e5d571a74336f831e5ef8cd,7.0/5.5/Dockerfile,7.0/5.5/Dockerfile,"# Zend Server
#
# Version 0.1

# TODO:
# - version as a variable (both php and ZS)

",Wed Apr 20 15:39:09 2016 +0300,Tue Oct 21 11:15:49 2014 +0300,Mon Apr 30 15:42:59 2018 +0300,1
14,df88fc00133cb8578e5d571a74336f831e5ef8cd,7.0/5.4/Dockerfile,7.0/5.4/Dockerfile,"# Zend Server
#
# Version 0.1

# TODO:
# - version as a variable (both php and ZS)

",Wed Apr 20 15:39:09 2016 +0300,Tue Oct 21 11:15:49 2014 +0300,Mon Apr 30 15:42:59 2018 +0300,1
15,69d0b627a04a22959c392a7f4c3fa57a47752f45,2018.0/7.2/Dockerfile,2018.0/7.2/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",Mon Apr 22 16:01:47 2019 +0300,Mon Jun 18 12:44:14 2018 +0300,Thu Mar 19 12:57:53 2020 +0200,1
16,500c6e7136debccdb6e3774212c8b1da86e4b34f,7.0/5.4/Dockerfile,7.0/5.4/Dockerfile,"# Zend Server
#
# Version 0.1

# TODO:
# - version as a variable (both php and ZS)

",Sun Feb 28 03:32:21 2016 +0200,Tue Oct 21 11:15:49 2014 +0300,Mon Apr 30 15:42:59 2018 +0300,1
17,500c6e7136debccdb6e3774212c8b1da86e4b34f,7.0/5.5/Dockerfile,7.0/5.5/Dockerfile,"# Zend Server
#
# Version 0.1

# TODO:
# - version as a variable (both php and ZS)

",Sun Feb 28 03:32:21 2016 +0200,Tue Oct 21 11:15:49 2014 +0300,Mon Apr 30 15:42:59 2018 +0300,1
18,e56faec171391078efe97d89ef2dbbc0041cea24,2018.0/7.2/Dockerfile,2018.0/7.2/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",Mon Apr 22 15:26:18 2019 +0300,Mon Jun 18 12:44:14 2018 +0300,Thu Mar 19 12:57:53 2020 +0200,1
19,a1ebdaea993f3a01b54e8dadb75f1421e2e203c8,2019.0/Dockerfile,2019.0/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",Mon Nov 11 08:43:43 2019 -0500,Mon Jul 22 11:45:45 2019 +0300,,1
20,b185371f13607c22989805765b1e332bdfb09de4,9.1/7.1/Dockerfile,9.1/7.1/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",Mon Jan 29 14:57:07 2018 +0100,Thu Apr 13 16:52:39 2017 +0300,,1
21,c523bdd6b290838144beaf2d0b41036f0a0057de,8.5/5.6/Dockerfile,8.5/5.6/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",Fri Oct 18 03:07:41 2019 -0700,Sun Oct 11 13:18:27 2015 +0300,,1
22,c523bdd6b290838144beaf2d0b41036f0a0057de,9.1/7.1/Dockerfile,9.1/7.1/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",Fri Oct 18 03:07:41 2019 -0700,Thu Apr 13 16:52:39 2017 +0300,,1
23,7ab162d48d5bbf815f0b6ca947ff3c358d18ae92,2019.0/Dockerfile,2019.0/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",Mon Jul 22 11:45:45 2019 +0300,Mon Jul 22 11:45:45 2019 +0300,,1
24,2ce3e131db7b500de4faad93a135bf6920ddc50f,8.5/5.6/Dockerfile,8.5/5.6/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",Mon Nov 11 10:43:24 2019 -0500,Sun Oct 11 13:18:27 2015 +0300,,1
25,7afd3fc8a38fb255a511962077343d1b9078ea13,9.1/7.1/Dockerfile,9.1/7.1/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",Wed Apr 24 15:20:02 2019 +0300,Thu Apr 13 16:52:39 2017 +0300,,1
