,CommitID,Dockerfile,LatestDockerfile,Comment,Date,FirstCommit Date,Deleted Date,RenameList,logIndex
204,5aae3993d41aaeec6244ed4a06de51d73e250700,Dockerfile-slim.template,Dockerfile-slim.template,# TODO rebuild other cffi modules here too? (other _*_build.py files),2020-06-16 10:24:45-07:00,2017-08-24 16:16:04-07:00,,Dockerfile-slim.template,16
205,0d32ead1cc3481afd1e6c5786a973a35ad9c5494,3.5/Dockerfile,3.5/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2019-07-23 22:07:16+00:00,2014-12-16 15:36:16-08:00,2019-10-14 15:34:00-07:00,3.5/Dockerfile,158
206,0d32ead1cc3481afd1e6c5786a973a35ad9c5494,3.5/slim/Dockerfile,3.5/slim/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2019-07-23 22:07:16+00:00,2019-02-12 13:08:27-08:00,2019-10-14 15:34:00-07:00,3.5/slim/Dockerfile,158
207,113b29602a8a490730425df7a0ea14632ca7bfb8,3.6/Dockerfile,3.6/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2019-04-16 22:07:24+00:00,2019-02-12 13:08:27-08:00,,3.6/Dockerfile,190
208,113b29602a8a490730425df7a0ea14632ca7bfb8,3.6/slim/Dockerfile,3.6/slim/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2019-04-16 22:07:24+00:00,2014-12-19 15:57:27-07:00,,3.6/slim/Dockerfile,190
209,024cec35d862db62c1edd9d7681a9b2e1e5cc97f,3.6/Dockerfile,3.6/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2019-07-07 22:07:18+00:00,2019-02-12 13:08:27-08:00,,3.6/Dockerfile,172
210,024cec35d862db62c1edd9d7681a9b2e1e5cc97f,3.6/slim/Dockerfile,3.6/slim/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2019-07-07 22:07:18+00:00,2014-12-19 15:57:27-07:00,,3.6/slim/Dockerfile,172
211,8e525772078fd0386619644a00021937a86b63bd,3.5/Dockerfile,3.5/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2019-04-24 04:07:16+00:00,2014-12-16 15:36:16-08:00,2019-10-14 15:34:00-07:00,3.5/Dockerfile,188
212,8e525772078fd0386619644a00021937a86b63bd,3.5/slim/Dockerfile,3.5/slim/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2019-04-24 04:07:16+00:00,2019-02-12 13:08:27-08:00,2019-10-14 15:34:00-07:00,3.5/slim/Dockerfile,188
213,669ca6492e33303a5f4770fd2ffa009b8b47ced9,3.6/Dockerfile,3.6/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2019-06-22 10:07:19+00:00,2019-02-12 13:08:27-08:00,,3.6/Dockerfile,174
214,669ca6492e33303a5f4770fd2ffa009b8b47ced9,3.6/slim/Dockerfile,3.6/slim/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2019-06-22 10:07:19+00:00,2014-12-19 15:57:27-07:00,,3.6/slim/Dockerfile,174
